insert	id	family	superfamily	suborder	class	problem
FBti0063645	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063646	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063647	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063648	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063649	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063650	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063651	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063652	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063653	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063654	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063655	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063656	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063658	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063661	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063662	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063663	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063664	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063665	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063666	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063669	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063670	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063671	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063673	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063676	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063677	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063679	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063680	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063681	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063682	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063683	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063684	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063685	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063686	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063687	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063691	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063692	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063693	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063694	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063696	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063698	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063699	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063700	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063701	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063702	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063703	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063704	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063705	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063706	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063708	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063709	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063710	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063711	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063713	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063714	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063715	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063716	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063717	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063718	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063724	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063733	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063736	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063737	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063738	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063745	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063746	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063748	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063750	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063752	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063755	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063760	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063762	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063763	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063766	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063768	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063772	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063773	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063774	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063776	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063777	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063778	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063788	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063789	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063791	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063792	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063793	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063795	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063798	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063799	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063802	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063812	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063814	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063816	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063819	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063821	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063822	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063823	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063824	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063825	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063831	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063832	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063833	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063834	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063835	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063836	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063837	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063838	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063839	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063840	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063841	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063842	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063843	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063844	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063845	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063846	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063847	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063848	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063849	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063850	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063851	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063852	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063853	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063854	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063855	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063856	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063857	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063858	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063859	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063860	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063861	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063862	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063863	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063864	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063866	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063867	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063869	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063870	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063871	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063872	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063873	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063874	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063875	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063876	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063877	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063880	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063883	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063887	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063896	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063897	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063898	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063899	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063900	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063902	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063903	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063906	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063907	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063909	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063911	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063920	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063921	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063926	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063927	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063928	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063930	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063931	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063932	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063933	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063934	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063943	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063948	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063950	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063952	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063954	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063960	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063972	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063973	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063974	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063975	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063976	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063977	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063978	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063979	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063980	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063981	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063982	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063983	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063984	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063985	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063986	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063987	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063988	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063989	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063991	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063992	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063993	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063995	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063997	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063998	INE-1	INE-1	TIR	TIR	DNA	0
FBti0063999	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064000	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064001	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064003	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064007	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064008	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064009	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064010	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064011	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064012	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064013	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064014	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064015	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064016	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064017	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064018	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064019	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064020	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064021	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064022	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064023	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064024	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064025	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064026	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064027	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064033	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064034	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064035	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064036	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064039	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064040	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064041	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064042	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064044	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064046	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064048	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064049	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064050	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064052	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064053	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064054	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064055	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064057	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064060	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064062	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064063	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064064	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064066	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064068	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064070	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064076	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064084	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064085	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064086	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064087	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064088	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064089	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064090	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064091	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064092	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064093	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064102	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064103	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064105	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064107	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064109	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064111	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064114	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064120	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064121	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064122	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064124	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064126	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064128	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064129	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064135	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064137	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064139	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064141	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064143	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064144	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064146	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064147	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064148	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064150	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064162	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064163	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064164	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064165	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064166	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064167	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064170	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064171	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064177	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064178	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064179	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064180	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064181	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064182	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064184	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064185	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064186	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064187	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064188	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064189	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064194	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064195	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064196	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064197	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064198	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064199	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064200	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064201	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064202	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064203	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064204	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064205	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064206	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064207	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064208	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064209	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064210	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064211	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064212	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064213	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064214	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064219	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064220	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064221	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064222	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064223	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064224	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064226	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064236	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064237	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064242	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064243	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064244	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064245	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064247	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064249	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064262	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064263	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064264	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064266	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064267	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064269	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064270	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064271	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064272	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064274	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064275	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064276	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064277	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064278	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064279	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064280	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064281	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064282	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064283	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064284	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064287	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064288	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064289	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064291	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064292	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064293	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064294	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064295	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064296	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064297	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064298	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064299	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064300	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064302	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064303	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064304	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064305	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064306	INE-1	INE-1	TIR	TIR	DNA	0
FBti0064313	INE-1	INE-1	TIR	TIR	DNA	0
INE1	INE-1	INE-1	TIR	TIR	DNA	0
DME9736	Idefix	Idefix	LTR	LTR	RNA	0
FBti0019088	Idefix	Idefix	LTR	LTR	RNA	0
FBti0019249	Idefix	Idefix	LTR	LTR	RNA	0
FBti0019375	Idefix	Idefix	LTR	LTR	RNA	0
FBti0019833	Idefix	Idefix	LTR	LTR	RNA	0
FBti0020200	Idefix	Idefix	LTR	LTR	RNA	0
FBti0059763	Idefix	Idefix	LTR	LTR	RNA	0
FBti0059878	Idefix	Idefix	LTR	LTR	RNA	0
FBti0060136	Idefix	Idefix	LTR	LTR	RNA	0
FBti0060580	Idefix	Idefix	LTR	LTR	RNA	0
FBti0060664	Idefix	Idefix	LTR	LTR	RNA	0
FBti0060665	Idefix	Idefix	LTR	LTR	RNA	0
FBti0060977	Idefix	Idefix	LTR	LTR	RNA	0
FBti0060980	Idefix	Idefix	LTR	LTR	RNA	0
FBti0061741	Idefix	Idefix	LTR	LTR	RNA	0
FBti0061823	Idefix	Idefix	LTR	LTR	RNA	0
FBti0062669	Idefix	Idefix	LTR	LTR	RNA	0
FBti0062910	Idefix	Idefix	LTR	LTR	RNA	0
FBti0019232	Ivk	Ivk	non-LTR	non-LTR	RNA	0
FBti0019244	Ivk	Ivk	non-LTR	non-LTR	RNA	0
FBti0019678	Ivk	Ivk	non-LTR	non-LTR	RNA	0
FBti0019806	Ivk	Ivk	non-LTR	non-LTR	RNA	0
FBti0020209	Ivk	Ivk	non-LTR	non-LTR	RNA	0
FBti0059765	Ivk	Ivk	non-LTR	non-LTR	RNA	0
FBti0060315	Ivk	Ivk	non-LTR	non-LTR	RNA	0
FBti0061460	Ivk	Ivk	non-LTR	non-LTR	RNA	0
FBti0061533	Ivk	Ivk	non-LTR	non-LTR	RNA	0
FBti0062134	Ivk	Ivk	non-LTR	non-LTR	RNA	0
FBti0062645	Ivk	Ivk	non-LTR	non-LTR	RNA	0
IVK	Ivk	Ivk	non-LTR	non-LTR	RNA	0
FBti0018927	Juan	Juan	non-LTR	non-LTR	RNA	0
FBti0019064	Juan	Juan	non-LTR	non-LTR	RNA	0
FBti0019118	Juan	Juan	non-LTR	non-LTR	RNA	0
FBti0019286	Juan	Juan	non-LTR	non-LTR	RNA	0
FBti0019381	Juan	Juan	non-LTR	non-LTR	RNA	0
FBti0019602	Juan	Juan	non-LTR	non-LTR	RNA	0
FBti0019729	Juan	Juan	non-LTR	non-LTR	RNA	0
FBti0019738	Juan	Juan	non-LTR	non-LTR	RNA	0
FBti0020133	Juan	Juan	non-LTR	non-LTR	RNA	0
FBti0060312	Juan	Juan	non-LTR	non-LTR	RNA	0
FBti0060463	Juan	Juan	non-LTR	non-LTR	RNA	0
JUAN	Juan	Juan	non-LTR	non-LTR	RNA	0
FBti0059889	Max	Max-element	LTR	LTR	RNA	0
FBti0059890	Max	Max-element	LTR	LTR	RNA	0
FBti0060267	Max	Max-element	LTR	LTR	RNA	0
FBti0060905	Max	Max-element	LTR	LTR	RNA	0
FBti0060906	Max	Max-element	LTR	LTR	RNA	0
FBti0060907	Max	Max-element	LTR	LTR	RNA	0
FBti0060909	Max	Max-element	LTR	LTR	RNA	0
FBti0060987	Max	Max-element	LTR	LTR	RNA	0
FBti0061001	Max	Max-element	LTR	LTR	RNA	0
FBti0061094	Max	Max-element	LTR	LTR	RNA	0
FBti0062011	Max	Max-element	LTR	LTR	RNA	0
FBti0062928	Max	Max-element	LTR	LTR	RNA	0
FBti0063040	Max	Max-element	LTR	LTR	RNA	0
FBti0063156	Max	Max-element	LTR	LTR	RNA	0
FBti0063163	Max	Max-element	LTR	LTR	RNA	0
FBti0063292	Max	Max-element	LTR	LTR	RNA	0
FBti0063295	Max	Max-element	LTR	LTR	RNA	0
FBti0063350	Max	Max-element	LTR	LTR	RNA	0
FBti0063660	Max	Max-element	LTR	LTR	RNA	0
FBti0063720	Max	Max-element	LTR	LTR	RNA	0
FBti0064183	Max	Max-element	LTR	LTR	RNA	0
DME487856	Max-element	Max-element	LTR	LTR	RNA	0
FBti0020190	McClintock	McClintock	LTR	LTR	RNA	0
FBti0020402	McClintock	McClintock	LTR	LTR	RNA	0
FBti0060562	McClintock	McClintock	LTR	LTR	RNA	0
FBti0061063	McClintock	McClintock	LTR	LTR	RNA	0
FBti0061064	McClintock	McClintock	LTR	LTR	RNA	0
FBti0061297	McClintock	McClintock	LTR	LTR	RNA	0
FBti0062523	McClintock	McClintock	LTR	LTR	RNA	0
FBti0063891	McClintock	McClintock	LTR	LTR	RNA	0
